مشكلات تعليم اللغة العربيةعلي مستوي المبتدئين في أوروميا,محمد سلطان محمد,1790
دراسة وصفية للفعل في العربية وتحديد المورفيمات التي يتكون منها الفعل مع تدبيرها للدارس الأجنبي,محمد سيد أحمد عثمان الكلس,1791
دراسة تقابلية بين اللغة العربية والمانديكية على المستوى الصرفي (المنطقة العليا - غينيا),محمد سيكو تراوري,1792
تدريس الأدب الحديث في إطار تعريب المناهج المدرسية في الصومال,محمد شبلي محمود,1793
"الكتابة وتعليمها للناطقين بغير العربية "" إعداد دروس من القرآن الكريم """,محمد شرف الدين دياب,1794
الألفاظ العربية المستخدمة في اللغة الأردية وإمكانية الإستفادة منها في تدريس اللغة العربية للمتحدثين بالإردية,محمد شريف داجواي,1795
مشكلات تعلم اللغة العربية لدي الطلاب الإندونيسين في السودان,محمد شريف داجواي,1795
ملامح الثقافة والحضارة الإسلامية وتأثيرها في إنتشار اللغة العربية في نيجيريا,محمد شفيع عبد الله,1796
تيسير القواعد النحوية الأساسية وتدريسها لغير الناطقين بها من التايلانديين,محمد شكري ساطا,1797
دراسة تحليلية تقويمية لمنهج القراءة والمطالعة للصف الرابع الثانوي في مدارس المؤسسة الإسلامية بولاية كلنتان - ماليزيا,محمد شكري عبد الرحمن,1798
النبر والمقاطع في اللغة الاندونيسية مقابلا بالمقاطع في العربية الفصحي والنبر في قراءة السوداني للفصحي,محمد صابر موسي,1799
دلالة الإستفهام في بعض الآيات المدنية في القرآن الكريم وتدريسه للناطقين بغير العربية,محمد صالح عبد الله علي,1800
دراسة تقابلية بين اللغة العربية ولغة السوسو على مستوى أسماء الإشارة والأسماء الموصولة,محمد صالح كمارا,1801
صعوبات تعليم اللغة العربية لغير الناطقين بها,محمد صنكدر جبارة,1802
دراسة تقابلية بين اللغة العربية واللغة الأندونسية على المستوى التصريف الزمني,محمد صوناتج سيريغار,1803
طريقة تدريس اللغة العربية للمتحدثين باللغة الأردية,محمد ضيفي شودري الباكستاني,1804
دور النص الشعري في تعليم اللغة العربية للناطقين بغيرها,محمد طالب أبو دلو,1805
تعليم الكتابة,محمد طالب أبو دلو,1805
مشروع المعجم المصور لمتعلمي اللغة من غير الناطقين بها عربي - إنجليزي - فرنسي - إندونيسي,محمد عارفين,1806
التغير الدلالي في اللغة العربية,محمد عبد الحليم وداعة الله,1807
الكلمات الوظيفية في اللهجة الصنعانية,محمد عبد الخالق الزبيري,1808
دراسات في اللهجة الصنعانية صوتي,محمد عبد الخالق الزبيري,1808
الألفاظ العربية المقترضة في اللغة الأندونيسية,محمد عبد الخالق حسن القدسي,1809
الأصوات العربية والإنجليزية : دراسة تقابلية,محمد عبد الخالق محمد,1810
دور النظرية السلوكية في منهج تعليم اللغة العربية للناطقين بغيرها بجامعة أفريقيا العالمية,محمد عبد الرحمن علي محمد,1811
إعداد الكتاب الأول للأطفال البنغاليين المبتدئين,محمد عبد الرحيم,1812
عنوان الحكم وبناء وحدات تعليمية عليها مستوى المتقدمين,محمد عبد الرحيم الزاكي,1813
تحليل الأخطاء في التعبير الكتابي لدي طلاب المرحلة الثانوية بمحافظة الرشاد,محمد عبد القادر عمر محمد,1814
أدوات النفي في العربية وعملها الإعرابي,محمد عبد الله أحمد,1815
أدوات الشرط في اللغة العربية وعملها الإعرابي وتعليمها لغير الناطقين بالعربية,محمد عبد الله أحمد,1815
مطابقة الكلام بمقتضى حال السامع وتدريسه للناطقين بغير العربية,محمد عبد الله ادريس آدم,1816
دراسة تقابلية بين اللغتين العربية والفرنسية على مستوى الإفعال وأزمنتها,محمد عبد الله بشارة,1817
دراسة دلالية ومعجمية لأعداد مجلة الدوحة,محمد عبد الله زايد,1818
تطور نظم التدريبات في تعليم العربية للأجانب,محمد عبد الله عبد السلام,1819
أساليب التقويم في تدريس اللغة العربية للأجانب,محمد عبد الله عبد السلام,1819
الطرق المستخدمة في تعليم اللغة العربية بمرحلة الأساس : دراسة ميدانية بشمال شرق كينيا,محمد عبد الله محمد حسين,1820
دور المشرف التربوي في اداء معلم اللغة العربية للناطقين بغيرها,محمد عبد الله محمد عبد القادر,1821
"المعجم الوسيط عربي - هوسا "" حرف الحاء """,محمد عبد الله يحيى,1822
"معجم ثنائي اللغة دنقلاوي - عربي من الحرف "" س - و """,محمد عبد الماجد أحمد,1823
التطبيقات التربوية لبعض المصطلحات المستخدمة في مجال تعليم اللغة العربية للناطقين بغيرها,محمد عبد المنعم سليمان,1824
منهج مقترح لتدريس اللغة العربية للمدارس الثانوية الحكومية الكينية,محمد عبد النور محمد,1825
المعاني اللغوية المستفادة من اختلاف القراءات - روايتا حفص وورش في سورة البقرة : دراسة لغوية دلالية,محمد عبد الودود جاه,1826
دور المدارس الأهلية في نشر اللغة العربية في شمال شرق كينيا,محمد عبده أحمد,1827
المفردات الشائعة في الصحافة المصرية,محمد عثمان العاقب,1828
مقرر الأدب للصف الثالث الثانوي بجمهورية السودان : دراسة وصفية تحليلية تقويمية,محمد عثمان دفع الله,1829
الإملاء العربي وطرق تدريسه في المدارس والمعاهد لجهاز التعليم الإرتري,محمد عثمان صالح,1830
تحليل الأخطاء النحوية لدي التلاميذ الإرتريين في مدارس جهاز التعليم الإرتري,محمد عثمان صالح,1830
منهاج القراءة العربية للصف الأول الإبتدائي بمنطقة دنقلا في ضوء نظريات علم النفس اللغوي,محمد عثمان ميرغني سعد,1831
تصميم المنهج المقترح لتعليم اللغة العربية للمرحلة الإعدادية في أثيوبيا في ضوء تقويم المناهج الحالية,محمد عرب أحمد طه,1832
معجم ثنائي عربي – تاملي الحروف (س ، ش ، ص ، ض ، ط ، ظ ، ع ، غ ، ف),محمد عرفان عبد الغفور,1833
"معجم ثنائي : عربي - تاملي "" أ - ث """,محمد عرفان نير محمد,1834
دراسة تقابلية بين العربية والصومالية علي مستوي الجملة البسيطة,محمد عسيلي محمود,1835
الشوق والحنين - نماذج من الشعر السوداني : دراسة لغوية إجتماعية,محمد عطية إبراهيم,1836
التعبيرات الإصطلاحية وتدريسها للطلاب الإندونيسيين,محمد عفيف الدين دمياطي,1837
الجملة العربية وتدريسها للطلاب الأندونيسيين,محمد عفيف الله رفاعي,1838
مشكلات تعليم اللغة العربية للناطقين بلغة مبا,محمد علم الدين معروف أحمد,1839
دراسة تقابلية بين اللغة العربية ولغة التكرنيا علي مستوي الأصوات,محمد علي إبراهيم جمعه,1840
مشكلات التوجيه الفني كما يراها مديرو مدارس مرحلة التعليم الأساسي,محمد علي أحمد عمر,1841
أسماء الموصول وتدريسها لغير الناطقين باللغة العربية,محمد علي أحمد محمد سعيد,1842
الإستثناء في اللغة العربية وتدريسه لغير الناطقين بها,محمد علي أحمد محمد سعيد,1842
وضع اللغة العربية في معهد النهضة الإسلامي بخشم القربة للإرتريين اللاجئين بالسودان,محمد علي إدريس,1843
مناهج اللغة العربية في معهد أم درمان وإنعكاساته علي الطلاب غير العرب,محمد علي إدريس,1843
الألفاظ المستخدمة في برامبا وكيفية الإستفادة منها في بناء منهج دراسي (دراسة تحليلية),محمد علي آدم,1844
مقرر قواعد اللغة العربية للمستوي الثاني بالمركز الإسلامي الإفريقي بجامعة إفريقيا العالمية,محمد علي الكامل,1845
معجم ثنائ اللغة ( عربي - جاوي ) ( ق - م ),محمد علي زمراني,1846
دراسة معملية صوتية للأخطاء في نطق الصوامت العربية لدى نماذج من غير الناطقين بها مع إقتراح وسائل عملية لعلاجها,محمد علي عبد الحليم,1847
وحدة دراسية مقتبسة من السيرة النبوية للمتوسطين مع تدريبات علي بعض خصائص العربية,محمد علي عبد الحليم,1847
"تعدد المناهج العربية في المدارس الأهلية في الصومال وعوائق توحيدها "" فترة غياب الحكومة 1991 - 2000 """,محمد علي عمر شيدو,1848
اللغة العربية الفصحى ولهجة المناصير : دراسة تحليلية تقابلية على المستوى الدلالي,محمد علي عيسى علي,1849
تدريس حروف الجر للناطقين بغير اللغة العربية,محمد علي محمود,1850
دراسة صوتية لنموذج من الصحافة الأدبية المصرية المعاصرة,محمد عماد الدين محمد فوزي,1851
تقويم منهج اللغة العربية للناطقين بغيرها في الكليات الحكومية الفدرالية بنيجيريا,محمد عمر انداغي,1852
العلاقة بين الأدب الصومالي والأدب العربي,محمد عمر طلحة,1853
دور المسرحية العربية في نشر اللغة العربية في الصومال,محمد عمر طلحة,1853
معجم ثنائي اللغة - عربي - ماليزي - حرف ت - ج,محمد غزالي غاني,1854
معجم ثنائي اللغة عربي - أردو لمتعلمي اللغة العربية في شبه القارة الهندية,محمد فاروق الإسامى الندوي,1855
تدريس العدد من خلال القرآن الكريم للناطقين بغير العربية : دراسة وصفية تحليلية,محمد فخري رضا الإندونيسي,1856
مشكلات تعليم اللغة العربية في المعاهد الدينية بكالمتنان الجنوبية - إندونيسيا,محمد فضلان كردي,1857
منهج اللغة العربية للمدارس الإبتدائية بتشاد,محمد قاسم مختار,1858
كتابة اللغة الأمهرية بالحرف العربي كمدخل لتعليم اللغة العربية للناطقين بالأمهرية,محمد كرم يوسف معروف,1859
الشعر الصوفى الأثيوبي ودوره فى نشر اللغة العربية فى أثيوبيا,محمد كمال آدم النحوي,1860
معجم تعليمي ثنائي للمفردات الأاساسية في اللغة العربية ( عربي - إندونيسي ) (خ - ذ ),محمد كمال عبد الحكيم,1861
كتابة اللغة الصومالية بالحرف العربي,محمد لغمان سمو,1862
أثر الإسلام في نشر اللغة العربية بالصومال,محمد لغمان سمو,1862
"معجم عربي - ولفي "" ح - ر """,محمد لمن جوب,1863
معجم الكلمات الدينية الإسلامية في اللغة السواحلية,محمد ماجد الحاج,1864
منهج تعليم اللغة العربية للناطقين بغيرها بقسم التعليم المستمر بجامعة جزر القمر (المستوى الثالث) : دراسة تحليلية,محمد مباي أحمد جمادي,1865
صعوبات توحيد الخطة الدراسية بالتعليم العام في الجمهورية اليمنية,محمد مثنى الخيراني,1866
النفي في اللغة العربية والتدريبات عليه للناطقين باللغة الإندونيسية : دراسة تقابلية وتطبيقية,محمد مثنى حسين سعيدي,1867
بحث تقويمي عن كتاب دروس عربية ميسرة تأليف الأستاذ هدايات,محمد مثنى حسين سعيدي,1867
تبويب النحو العربي,محمد محمد الحسن دومي,1868
بناء الجملة في لغة المقال السياسي بمجلة أكتوبر المصرية,محمد محمد نور محمد,1869
برامج محو الأمية وتعليم الكبار ومدي ملائمتها لمنطقة داحل لغي,محمد محمد نور محمد,1869
دراسة تقابلية بين اللغة العربية ولغة البداويت على مستوى التراكيب,محمد محمد يوسف طاهر,1870
دتصميم منهج مقترح لتعليم اللغة العربية للكبار في منطقة شمال شرق كينيا,محمد محمود راجي,1871
طريقة تعليم القراءة والكتابة في برنامج محو الأمية في السودان ومدي ملائمتها لغير الناطقين بالعربية,محمد مصطفي محمد عباس,1872
الإشراف التربوي في المدارس العربية الأهلية في الصومال : دراسة تحليلية تقويمية,محمد معلم عبد الرحمن نظيف,1873
دراسة تقابلية بين اللغتين العربية والأردية من ناحية التركيب النحوي,محمد مفتاح سليمان,1874
دراسة تقابلية لبعض التعابير في العامية السودانية وعامية أهل نجد المعاصرة,محمد مهدي محمد شمة,1875
معاهد التأهيل التربوي أثناء الخدمة لتدريب معلمي المرحلة الإبتدائية في السودان بين النظرية والتطبيق,محمد مهدي محمد شمة,1875
دراسة تحليلية تقويمية لمنهج اللغة العربية في المدارس الإبتدائية في ولاية سكتو من الفترة 60 - 1985,محمد مودي شوني,1876
ترجمة الألف كلمة الشائعة في كتب تعليم اللغة العربية لغير الناطقين بها إلي لغة الهوسا واللغة الإنجليزية,محمد مودي شوني,1876
دراسة تقابلية بين بناء الجملة العربية وبناء الجملة القمرية علي لهجة الجزيرة الكبري,محمد موسي إبراهيم,1877
المرفوعات في اللغة العربية وطرق تدريسها للناطقين بغيرها,محمد موسي إسماعيل,1878
دراسة تقابلية بين اللغة العربية ولغة التقري علي مستوي الأسماء والضمائر,محمد موسي همد محمد,1879
المفعول به في اللغة العربية وتعليمه للناطقين بغيرها,محمد نجيب حسن عثمان,1880
إكتساب وتعلم اللغة في ضوء النظريات المعرفية,محمد نجيب حسن عثمان,1880
إسلوب النهي وتدريسه للناطقين بغير العربية,محمد نصر الإسلام بن محمد داروس,1881
تعليم اللغة العربية في بنغلاديش,محمد نظر الإسلام,1882
دراسة تقابلية بين اللغة العربية والفارسية علي مستوي الجمل,محمد نظيف محمد شريف,1883
تعليم اللغة العربية للأطفال الأفغانيين : المنهج والطريقة,محمد نظيف محمد شريف,1883
دراسة تحليلية لرسائل الماجستير والدبلوم للطلاب الإندنوسيين للسنوات 78 - 1987 بمعهد الخرطوم الدولي للغة العربية,محمد نفيس جويني,1884
مشروع معجم عربي إندونيسي في المصطلحات السياسية والإقتصاية,محمد نفيس جويني,1884
دراسة تقابلية بين اللغتين العربية والأردية,محمد نواز شودري,1885
التلفزيون ودوره في تنمية القراءة لدي الطفل في مرحلة ما قبل المدرسة,محمد نور إدريس,1886
"كتابة لغة الميانق بالحرف العربي "" فرندك ألفا """,محمد نور عمر,1887
مع الإتجاهات السلوكية في تعليم اللغة العربية لغير الناطقين بها,محمد نور عمر,1887
التثنية والجمع في اللغة العربية وتعليمها للناطقين بغيرها,محمد نور محمد عبد الله الخطيب,1888
"المعجم الوسيط عربي - هوسا "" حرف الياء """,محمد نور يحيى,1889
الألفاظ العربية المقترضة في لغة الهوسا مدخل لتعليم اللغة العربية للناطقين بالهوسا,محمد هارون,1890
الأساليب الفعالة في تعليم اللغة العربية للناطقين بغيرها,محمد هاشم الجدعان,1891
تأثير اللغة العربية في اللغة السندية,محمد ياسين بن إسماعيل الآرائين الباكستاني,1892
تعليم القرآن للمبدئين في باكستان,محمد ياسين بن إسماعيل الآرائين الباكستاني,1892
أهمية إستخدام الوسائل التعليمية في تعليم اللغة العربية للأطفال,محمد ياسين عصمت علي,1893
دراسة تقابلية بين اللغة العربية واللغة البنغالية علي مستوي الجملة البسيطة,محمد ياسين عصمت علي,1893
الأخطاء التركيبية لدي طلاب القرن الإفريقي,محمد يحيي فايد الدريب,1894
منهج تعليم اللغة العربية في المدارس الثانوية الأهلية في منطقة شمال كينيا : دراسة وصفية تحليلية تقويمية,محمد يعقوب طبر,1895
معجم ثنائي اللغة عربي - جاوي (ن – ي),محمد يوسف أحمد هاشم,1896
"معجم ثنائي اللغة عربي - ملايوي "" ص - ط - ظ - ع - غ """,محمد يوسف عباس,1897
كتابة لغة الفلفد بالحرف العربي المنمط كمدخل لتعليم اللغة العربية للناطقين بالفلفد في الكمرون,محمدو بابا,1898
تعليم مهارة الإستماع ودور مختبر اللغة في تنميتها لدى الناطقين بغير العربية,محمود إبراهيم حمادة,1899
كتاب الأساس في القراءة لمرحلة الأساس بجمهورية السودان : دراسة وصفية تحليلية تقويمية,محمود إبراهيم عثمان إبراهيم,1900
نماذج من الشعر السوداني وتوظيفها في تعليم اللُّغة العربية للناطقين بغيرها (مستوى متقدم),محمود أحمد حامد محمد,1901
طرق تدريس اللغة العربية في المدارس العربية في الصومال,محمود الشيخ علي معلم,1902
دراسة تقابلية للجملة الفعلية البسيطة في اللغتين العربية والفرنسية,محمود بوناتيت,1903
القراءة وأهميتها لمتعلمي اللغة العربية,محمود حبيب طلال,1904
المجرورات وتدريسها لغير الناطقين بالعربية,محمود حزوت مسمر,1905
أسلوب الإستفهام في اللغة العربية وتدريسه لغير الناطقين بها,محمود حزوت مسمر,1905
تعليم اللغة العربية للصوماليين الكبار,محمود سالم عمر,1906
تعريب المؤسسات التعليمية و دوره في نشر اللغة العربية في الصومال,محمود شريف عبد النور المقبولي,1907
تعليم اللغة العربية في المدارس الثانوية الصومالية : المشكلات والحلول (محافظة بنادر نموذجا),محمود شيخ أحمد حسن,1908
الأفعال في اللغة العربية وطريقة تدريسها لغير الناطقين بها من متوسطي المستوي,محمود عالم عمر,1909
منهج علم المعاني لطلبة الجامعة الوطنية الصومالية,محمود عمر إسماعيل,1910
مناهج اللغة العربية للناطقين بغيرها في المرحلة الابتدائية في الصومال,محمود عمر عيدي,1911
علم النفس الإسلامي ودوره في تأصيل اللغة العربية وتعليمها,محمود عوض عويضة بني ذياب,1912
دراسة معجمية دلالية لعمرية حافظ وبناء وحدة قرائية عليها للمتقدمين,محمود محمد إدريس عكير,1913
منهج النحو للصف الأول بالمدارس المتوسطة : دراسة تحليلية تقويمية,محمود محمد إدريس عكير,1913
دراسة مقارنة بين اللغة العربية ولغة التكري على المستوى المعجمي,محمود محمد آدم,1914
مشكلات تعليم اللغة العربية في المدارس الأجنبية بالسودان (مدرسة كمبوني),محمود محمد بشير,1915
أثر البرامج التلفزيونية بإسلوب النظم التعليمية في تحصيل الدارسين,محمود محمد علي,1916
معجم تعليمي ثنائي للمفردات الأساسية في اللغة العربية (عربي - إندونيسي) (أ - ت),محمودة أمين محمود,1917
معجم ثائي اللغة عربي - آرمن (أ - ث),محي الدين خضير عبد الفتاح,1918
دراسة تقابلية بين اللغة العربية واللغة التركية علي المستوي الصوتي,محي الدين عبد الرزاق,1919
إستراتيجية النشاط غير الصفي في تعليم اللغة العربية للناطقين بغيرها,محي الدين يونس مطر,1920
معجم ثنائي اللغة (عربي - ألسي) (أ - ج),محيف الأنوار بن كسدين,1921
اسهامات الشيخ محمد الناصر كبر في نشر اللغة العربية في نيجيريا,مختار امين زيتاوا,1922
إعداد وتدريب معلمي اللغة في المدارس الثانوية في مقديشو,مختار شيخ محمود توريري,1923
أدوات التوكيد في اللغة العربية وتدريسها لغير الناطقين بها,مختار شيخ محمود عثمان,1924
ضرورة الإعراب في تحديد المعني,مختار كبيي,1925
المشاكل التى تواجه تعلم اللغة العربية بمرحلة الاساس - ولاية البحر الاحمر ( محلية جبيت المعادن انموذجا ),مختار محمد عبد الرافع الصباحي,1926
ترجمة معجم تفسير كلمات القرآن، إعداد محمد عدنان سالم ومحمد وهبي سليمان إلى لغة الهوسا من حرف (الصاد - الياء),مختار ميغدا كثكو,1927
طريقة تعليم اللغة العربية في معهد التربية الحديثة دار السلام كونتور - فوتوروكو - جاوا الشرقية / إندونسيا,مخلص فوزي,1928
الخط العربي وطريقة تدريسه لغير الناطقين بالعربية,مخلص فوزي,1928
دراسة تقابلية بين العربية والفرنسية :علي المستوي الصرفي,مخلوفي محمد بوزيد,1929
"بحث وصفي تحليلي عن قسم اللغة العربية لغير الناطقين بها في جامعة السربون الجديدة "" باريس """,مديحة نديم علي قاسم,1930
تصميم منهج في النحو العربي للمبتدئين الفرنسيين في ضوء الصعوبات الشائعة بينهم,مديحة نديم علي قاسم,1930
القيم الاسلامية في الكتاب الأساسي الأول لتعليم اللغة العربية لغير الناطقين بها - المنظمة العربية للتربية والثقافة والعلوم,مدينة المرضي أبو علامة,1931
"أساليب تعليم أصوات اللغة العربية للناطقين بغيرها "" للناشئين """,مدينة هارون آدم,1932
العوامل المؤثرة في تعلم واكتساب اللغة العربية بالمرحلة الثانوية : دراسة تطبيقية بمدارس حلفا الجديدة - ولاية كسلا,مرتضى حسن عبده,1933
دور التوجيه المعنوي في تعليم اللغة العربية لغير الناطقين بها بالقوات المسلحة السودانية,مرتضى عثمان أبو القاسم,1934
اتجاهات البحث العلمي في تعليم اللغة العربية للناطقين بغيرها بمعهد الخرطوم الدولي للغة العربية 2010 - 2015,مرتضى على مصطفى,1935
مشكلات تعليم اللغة العربية في المدارس الإبتدائية الحكومية بولاية كانو - نيجيريا,مرتضي محمد عمر,1936
الأوزان والصيغ الصرفية في اللغة العربية وتدريسها للناطقين بغيرها,مرتضي محمود راغب إبراهيم,1937
معجم عربي - هوسا,مرضية عباس ماشي,1938
برنامج مقترح في تعليم اللغة العربية لاعداد بعثة الحج الأندونيسية,مروان أحمد توفيق,1939
معجم ثنائي (عربي - سفوي (أ - ر),مروان توري أغتيس,1940
ترجمة معجم الوجيد إلى لغة الهوسا ( حرف القاف والميم ),مريم أبوبكر أبا,1941
دراسة لغوية اجتماعية لعامية المسيرية بولاية جنوب كردفان القطاع الغربي نموذجا,مريم أحمد أبكر الصافي,1942
منهج مقترح لتعليم اللغة العربية في المعاهد الأهلية للمرحلة الإبتدائية في إريتريا,مريم إدريس سعيد,1943
كتابة لغة الميا بالحرف العربي,مريم آدم على عز الدين,1944
دراسة تقابلية بين اللغة العربية واللغة التركية علي المستوي الصوتي,مريم أكرم مولان,1945
دور التعريب في إثراء اللغة العربية,مريم بابكر محمد بابكر,1946
تصميم منهج لتعليم اللغة العربية لتلاميذ التعليم قبل المدرسي بسنغافورة (الناطقين بغيرها),مريم بي بنت أبو بكر,1947
التعليم قبل المدريس وأثره في تنمية الحصيلة اللغوية : مهارتي الاستماع والكلام,مريم حسن سعيد,1948
أثر لغة الام في تعلم اللغة العربية للناطقين بلغة الزغاوة,مريم عامر أنو,1949
مناهج اللغة العربية للمرحلة الإبتدائية بالمدارس الأجنبية بمحافظة الخرطوم,مريم محجوب بابكر,1950
الأمثال الشعبية العربية في ولايتي شمال وجنوب دار فور,مريم موسي عبد المطلب,1951
دور الوسائط التعليمية في التعلم عن بعد,مزاهر عبد الله أحمد المساعد,1952
مشكلات تلاميذ مرحلة الأساس في نطق الأصوات الحلقية بمحلية شرق النيل - دنقلا - الولاية الشمالية 2012 - 2013م,مزاهر عوض عبدون,1953
الحكاية الشعبية في منطقة الفور ودورها في نشر الألفاظ العربية بالمنطقة,مستورة عبد الله حسين,1954
الألفاظ العربية في حكايات الفور الشعبية,مستورة عبد الله حسين,1954
منهج مقترح لتدريس اللغة العربية في المدارس القرآنية في إندونيسيا,مسرون بن ساردين بن عباس الأندونيسي,1955
إستخدام البرامج التفاعلية في تعليم اللغة العربية للناطقين بغيرها,مشاعر النور خليفة,1956
مشكلات تدريس المرفوعات من الأسماء في المرحلة الثانوية في السودان - ولاية القضارف - محلية الرهد نموذجا,مشرقة عبد الرحمن الفكي أحمد,1957
مشكلات ضعف التلاميذ في مادة النحو باليمن - مدرسة العلفي الثانوية بصنعاء نموذجا,مصطفى عبد الرقيب المنيفي,1958
ضعف مهارة القراءة لتلاميذ المرحلة الثانوية : دراسة تقويمية - السودان - محلية المناقل وحدة الجاموس نموذجا 2013م,مصطفى على البشير على,1959
كتابة اللغة الجاوية بالحرف العربي,مصطفى كمال نووي,1960
برنامج تدريب وتأهيل معلمي اللغة العربية لغير الناطقين بها في ضوء المناهج الحديثة,مصطفى كوني,1961
تصور مقترح لتصميم منهج للغة العربية لغة ثانية للمرحلة الثانوية العمومية في السنغال (مبتدئون كبار),مصطفى ويال,1962
دور التوجيه الفني في تطوير كفايات المعلمين بالمرحلة الثانوية,مصطفي أبو زيد نقد النور,1963
دراسة تحليلية لبرنامج التدريب أثناء الخدمة لمعلمي اللغة العربية بالمرحلة المتوسطة : تأهيل تربوي,مصطفي أحمد مصطفي,1964
مشكلة العامية والفصحي في تعليم اللغة العربية للأجانب,مصطفي النحاس عبد الواحد,1965
تدريس الإملاء العربي لمتعلمي اللغة العربية الأجانب,مصطفي الهادي أحمد,1966
لغة المسرح : دراسة في الخصائص الأسلوبيين المسرحيين,مصطفي محمد أحمد الصاوي,1967
الخطاب الشعري المعاصر : أنموذج من أمل دنقل,مصطفي محمد أحمد الصاوي,1967
الجمل التي لا محل لها من الإعراب في اللغة العربية وتدريسها للناطقين بغيرها من خلال تراكيب اللغة العربية : دراسة نظرية تطبيقية,مصطفي محمد أحمد محمود,1968
دراسة تقابلية بين اللغة العربية واللغة الفولانية في الإسم علي المستوي الصرفي,مصطفي نزيرسل,1969
تأثير الحضارة الإسلامية علي اللغة الفولانية وأثره علي تعليم اللغة العربية في منطقة نهر السنغال,مصطفي نزيرسل,1969
تدريب معلمي اللغة العربية في أثناء الخدمة ودوره في التدريس بمرحلة التعليم الأساسي (ولاية النيل الأبيض ) محلية الدويم أنموذجا,مضوي أحمد محمد حمزة,1970
دور الدافعية في تعليم اللغة العربية للطلاب الناطقين بغيرها في معهد الخرطوم الدولي للغة العربية,معاذ الفاضل محمد الفكي الطيب,1971
المعجم الوجيز - عربي - هوسا ( حروف الشين والصاد والفاء ),معاذ يوسف عبد الحميد,1972
اشتراتيجيات الشيخ محمد ناصر كيري في نشر اللغة العربية في ولاية كنو نيجيريا,معاويا بابو يارو,1973
تعليم اللغة العربية لأغراض خاصة تصميم دروس نموذجية لأصحاب العمل من غير العرب,معاوية إبراهيم الناير,1974
الاصول العربية الفصحى لألفاظ لهجة الرباطاب,معاوية يوسف احمد المهدي,1975
بلاغة القصص القرآني وتدريسها للناطقين بغير اللغة العربية,معتز عبد الله الضو علي,1976
الاستفادة من التركيب الصوتي لمعجم العين في تعليم اللغة العربية لتلاميذ مرحلة الاساس الحلقة الاولى - الصف الاول : دراسة وصفية تحليلية,معتصم السيد فضل بليلة,1977
الإعلام وأثره في تعليم وتعلم اللغة العربية لغير الناطقين بها,معتصم عبد العزيز سعيد,1978
المداخل التقليدية والبديلة ودورها في تعليم وتعلم اللغات الأجنبية,معتصم محمد حمد,1979
اللافتات التجارية في العاصمة القومية ودلالتها اللغوية والإجتماعية,معتصم محمد خير محمد أحمد,1980
"معجم آحادي لغير الناطقين بالعربية من الحرف "" ز إلي الحرف غ """,معتصم يوسف مصطفي,1981
العلاقة بين احرف الصفير واثرها في اللفظ والمعنى : دراسة معجمية دلالية مطبقة على معجم لسان العرب,معز موسى احمد على,1982
دور الأدب في تنمية قدرات الناطقين بغير العربية,معمر أحمد علي عوض السيد,1983
النبر والتنغيم بين اللغة العربية ولغة الهوسا : دراسة تقابلية,مغاجي إمام حسن,1984
مسائل الخلاف النحوي بين البصريين والكوفيين في إعراب الأسماء وتدريسها للناطقين بغير العربية,مفتاح المهدي,1985
تحليل وتقويم اختبارات اللغة العربية ( المهارات اللغوية) لطلاب التربية بجامعة السودان المفتوحة بكلاريوس,مقام حمد ابراهيم,1986
الصعوبات النطقية لدى تلاميذ الحلقة الأولى لمرحلة الأساس في مناطق التداخل اللغوي - ولاية شمال كردفان - إدارة الإضية -,مكة سعيد دفع الله,1987
معجم ثنائي اللغةالعربية زغاوة حروف - أ - ب - هـ - ك,مكة محمد على عبد الرحمن,1988
تقويم إعداد معلمي اللغة العربية للناطقين بغيرها,مكي الرشيد المكي,1989
إعداد معلم اللغة العربية للناطقين بغيرها,مكي الرشيد المكي,1989
أثر شخصية معلم اللغة العربية في تعليم العربية لغير الناطقين بها,مكيان عبد الله العامري,1990
تصميم مادة لتعليم اللغة العربية للأغراض الإتصالية,ملك محمد أبو زرار,1991
كتابة اللغة الماليزية بالحروف العربية,من أخير حاج سنادى محمد,1992
مشكلات الكتابة الإملائية لدى تلاميذ مرحلة الأساس الصف السابع محلية الدندر ولاية سنار (نموذجا),منارة إبراهيم محمد,1993
إعداد وحدة دراسية من خلال سيرة سيدنا عمر بن الخطاب رضى الله عنه - مستوى متوسط,منال آدم يحي هارون,1994
تطبيق معايير الجودة الشاملة في تخطيط المناهج الدراسية للمرحلة الثانوية ، من وجهة نظر المعلمين,منال الأمين عبد الله أحمد النعيم,1995
مدى فعالية تدريس اللغة العربية في مستويات طلاب المستوى الثاني اللغوية,منال خضر محمد عثمان,1996
الصعوبات التى تواجه تلميذ مرحلة الأساس في تعليم اللغة العربية : دراسة ميدانية على مدارس منطقة الهمج - مدينة الرصيرص - ولاية النيل الأزرق,منال علي خلف الله,1997
أهمية استخدام السبورة الالكترونية في تدريس اللغة العربية للناطقين بغيرها - معهد اللغة بجامعة السودان المفتوحة انموذجا,مناهل بشير محمد على لازم,1998
التقديم والأخير في القرآن الكريم وتوظيفه في تعليم اللغة العربية للناطقين بغيرها,مناهل حمد النيل عبد الله محمدد,1999
المعربات من الاسماء وطرائق تدريسها للناطقين بغيرها من خلال القرآن الكريم,منجدة محمد الامام بخيت,2000
